type,room_id,sender,origin_server_ts,event_id,user_id,content.org.matrix.msc1767.text,content.body,content.msgtype,content.info.size,content.file.v,content.file.key.alg,content.file.key.ext,content.file.key.k,content.file.key.key_ops,content.file.key.kty,content.file.iv,content.file.hashes.sha256,content.file.url,content.to,content.from_device,content.methods,content.format,content.formatted_body,content.m.relates_to.m.in_reply_to.event_id,content.info.mimetype,content.info.w,content.info.h,content.info.xyz.amorgan.blurhash,content.info.thumbnail_info.w,content.info.thumbnail_info.h,content.info.thumbnail_info.mimetype,content.info.thumbnail_info.size,content.info.thumbnail_file.v,content.info.thumbnail_file.key.alg,content.info.thumbnail_file.key.ext,content.info.thumbnail_file.key.k,content.info.thumbnail_file.key.key_ops,content.info.thumbnail_file.key.kty,content.info.thumbnail_file.iv,content.info.thumbnail_file.hashes.sha256,content.info.thumbnail_file.url,content.info.thumbnail_file.mimetype,content.file.mimetype,content.org.matrix.msc1767.message,timestamp_utc,content.body_translated,content.org.matrix.msc1767.text_translated
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643733034908,$9uO8UYq0HWFHUEsYKc2Fda2XpF0iB_dMNl1dVu7NOao,@killanas:matrix.mtololo.com,,Но мне кажется так удобней,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 09:30:34,But it seems to me so comfortable,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643733078896,$y2LLTVzELlNXMpHMRWhdtTNdEyjB-IS_8FliiGeMOf4,@killanas:matrix.mtololo.com,,Сейчас гайдик для бедолаг накидаю ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 09:31:18,Now I throw a guidik for poor fellow,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643734235726,$oXNH9jDQvMjgqVAhsjL1GcRXqXRQiWG6Jer657bn70A,@killanas:matrix.mtololo.com,,"1) Open cmd or powershell
2) Go to decrypt file folder using ""cd""
Example:
	cd C:\Windows
3) 
	Type command to decrypt (using cmd):
		decrypt.exe --pass CON9UNRM0M --path <decrypt folder>
	Example:
		decrypt.exe --pass CON9UNRM0M --path C:\Users\TestUser\Desktop

	Command to decrypt (using poweshell):
		./decrypt.exe --pass CON9UNRM0M --path <decrypt folder>

	Example:
		./decrypt.exe --pass CON9UNRM0M --path C:\Users\TestUser\Desktop
		
P.S. <decrypt folder> --> without backslash in the ending of path",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 09:50:35,"1) Open CMD Or PowerShell 
 2) Go to Decrypt File Folder Using CD 
 Example: 
 CD C: \ Windows 
 3) 
 Type Command to Decrypt (USing CMD): 
 decrypt.exe --pass con9unrm0m --path <decrypt folder> 
 Example: 
 decrypt.exe --pass con9unrm0m --path c: \ users \ testuser \ desktop 

 Command to Decrypt (USing Poweshell): 
 ./Decrypt.exe-pass con9unrm0m --path <decrypt folder> 

 Example: 
 ./Decrypt.exe --pass con9unrm0m-path c: \ users \ testuser \ desktop 
 
 P.S. <DCRYPT FOLDER> -> WITHOUT BACKSLASH in the Ending of Path",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643734244163,$l71keoPyL03Ybm0ErbwRFtNWec40H8RrG6j4CADNuxE,@killanas:matrix.mtololo.com,,Думаю хватит,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 09:50:44,I think enough,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738193275,$W4lmQu9puOfIbFYfTLE_wcMBgdPYi5wyHdREgM9xHtY,@saint:matrix.mtololo.com,,до завтра отпиши,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:56:33,Until tomorrow write off,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738197490,$neItE1fTmcsLGVKbLQeHjqbJ0hn24xAZOZGa8giK2QI,@saint:matrix.mtololo.com,,что изменилось в экспе,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:56:37,what has changed in the Exp,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738202772,$rGtjxO7MakBrkOqybgu3VzXkHKiapee-5vddBwtkyNw,@saint:matrix.mtololo.com,,завтра ласт день,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:56:42,Tomorrow Last Day,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738207062,$Gc62cE9ImiiTuSh-SyZMejJ-W_98iRojv8iTBtmlR4g,@saint:matrix.mtololo.com,,на гаранте сделка,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:56:47,The guarantor is a deal,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643738247470,$rr0IO9ZRBqkd-OhECrLZ1VEuvo6KW1yRGUQH9lEaQUA,@killanas:matrix.mtololo.com,,Я описываю уже ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:57:27,I'm already describing,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738251857,$IBdiUfo98INhhO2qGJU5RoWPdbncZ47iFMP_WowzjfI,@saint:matrix.mtololo.com,,ок,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:57:31,OK,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643738262037,$CNhW3jTCVTamLhbh8Vk5VeJDqUQQwHr6OWWH5wt03pA,@killanas:matrix.mtololo.com,,Так скок заплатят тебе ребятки?),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:57:42,So the guys will pay you?),
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738283998,$jOo6YxsvXJTxsYGctOSCXI3gkMxu7DJNeCfC3X8m9aM,@saint:matrix.mtololo.com,,тебе зачем эта инфа?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:58:03,Why do you need this infa?,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643738289459,$837Tz92VkVvtcQXnIYkgKXTythxb0VvWymcfHZEEo_E,@killanas:matrix.mtololo.com,,И то верно ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:58:09,And that is true,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643738326245,$lt9W58-HBlASdjCOpX95-_iTfEyVfey-Pjy3pkmWU-o,@killanas:matrix.mtololo.com,,Я думал процент) или как у нас ?) Или тут только за дату ?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:58:46,I thought a percentage) or how are we?) Or is it only for the date?,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643738333382,$ogjUpeM4r0Z5QT5rkDF6XK_rCp57uQvWpEqPtwycYQw,@saint:matrix.mtololo.com,,процент,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 10:58:53,percent,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643740231861,$b40CjQAep_K3UmQzi1yy0SxkCUiYTcRe1RlOI4KBdDc,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> тебе зачем эта инфа?

Понятно почему может быть такой вопрос. Но я хуйней заниматься не собираюсь.",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$jOo6YxsvXJTxsYGctOSCXI3gkMxu7DJNeCfC3X8m9aM?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>тебе зачем эта инфа?</blockquote></mx-reply>Понятно почему может быть такой вопрос. Но я хуйней заниматься не собираюсь.",$jOo6YxsvXJTxsYGctOSCXI3gkMxu7DJNeCfC3X8m9aM,,,,,,,,,,,,,,,,,,,,"[{'body': '> <@saint:matrix.mtololo.com> тебе зачем эта инфа?\n\nПонятно почему может быть такой вопрос. Но я хуйней заниматься не собираюсь.', 'mimetype': 'text/plain'}, {'body': '<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$jOo6YxsvXJTxsYGctOSCXI3gkMxu7DJNeCfC3X8m9aM?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>тебе зачем эта инфа?</blockquote></mx-reply>Понятно почему может быть такой вопрос. Но я хуйней заниматься не собираюсь.', 'mimetype': 'text/html'}]",2022-02-01 11:30:31,"> <@sain: matrix.mtololo.com> Why do you need this infa? 

 It is clear why there may be such a question. But I'm not going to deal with dicks.",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643740245251,$3KwYv-zKnLPOdI_4c3EETQLOlJxV250_pKj4C9GL4jQ,@killanas:matrix.mtololo.com,по лпе такое результат,по лпе такое результат,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:30:45,On the lpees this result,On the lpees this result
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643740285633,$XsgribjTojotmOMCcRG0OGKdeCwm_O6oc5QvfCFPrqs,@killanas:matrix.mtololo.com,,Changes.rar,m.file,503848.0,v2,A256CTR,True,rjQSNvE9_sjQK1LPeSUDChEaz2HYmlon_oylmjtCNSg,"['encrypt', 'decrypt']",oct,OnPecn5KFFUAAAAAAAAAAA,wvgGBNK7DmihhF7A542FVw4kcqrhCVCl/yAwOKbXvvw,mxc://matrix.mtololo.com/DCEcbLustEvtRImymkoqFZjb,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:31:25,Changes.rar,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643740507420,$f168ohgr5O3GjzaO3hR5hSmD9V8bh1_DIRgMIxzunjs,@killanas:matrix.mtololo.com,"я не знаю как там функционал поменялся, только размеры записей увеличены но как это влияет","я не знаю как там функционал поменялся, только размеры записей увеличены но как это влияет",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:35:07,"I don't know how the functionality has changed, only the size of the records are increased, but how it affects","I don't know how the functionality has changed, only the size of the records are increased, but how it affects"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643740515210,$aETcOirtfiCCppPE27mQwab4DDF7DSEfU4SNMKspWSQ,@killanas:matrix.mtololo.com,"я все файлы прошел на сравнение
","я все файлы прошел на сравнение
",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:35:15,I went to comparison all the files,I went to comparison all the files
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643740534139,$EB_E1Oaa-nHibpHeUiEGWGcJw6IZ3_8oLgGcx0F33Qg,@killanas:matrix.mtololo.com,новый код информативней - т.е при тестах видно что сломалось в конкретном случае,новый код информативней - т.е при тестах видно что сломалось в конкретном случае,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:35:34,"The new code is more informative - that is, with tests it is clear what has broken in a particular case","The new code is more informative - that is, with tests it is clear what has broken in a particular case"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1643741910234,$fJEKX4qemDeecQFWJ7V6PFA5_yjzxpN79ALtCmLy_j4,@saint:matrix.mtololo.com,,"> <@killanas:matrix.mtololo.com> Понятно почему может быть такой вопрос. Но я хуйней заниматься не собираюсь.

какой хуйней?",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$b40CjQAep_K3UmQzi1yy0SxkCUiYTcRe1RlOI4KBdDc?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@killanas:matrix.mtololo.com"">@killanas:matrix.mtololo.com</a><br>Понятно почему может быть такой вопрос. Но я хуйней заниматься не собираюсь.</blockquote></mx-reply>какой хуйней?",$b40CjQAep_K3UmQzi1yy0SxkCUiYTcRe1RlOI4KBdDc,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:58:30,"> <@killanas: matrix.mtolololo.com> It is clear why there may be such a question. But I'm not going to deal with dicks. 

 What is the garbage?",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643747104874,$V2jtTMw2e2w7gXwW5GQGKWypxH_1013wQtkhzigHR6Y,@killanas:matrix.mtololo.com,,Ну типо как унковн с сигнатурой ругались. Что ключ деша слили после договоренности ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 13:25:04,"Well, like UNKANOVN with a signature cursed. That the key Dasha was leaked after the agreement",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643747115914,$9RqE5lQI5riIkaXL5E3gsLI-JnrrN56T9OKPfUlbq2Y,@killanas:matrix.mtololo.com,,Что терпилы выплатят ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 13:25:15,That the terepils will pay,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643747159854,$zcs6GJjUrlVsI7DKd-rx6-bg0ncW1VWsTEvVStlGDNU,@killanas:matrix.mtololo.com,,Просто хотел прикинуть возможный приход денежек ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 13:25:59,I just wanted to estimate the possible arrival of the money,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644000342283,$0jFadLZUN9UQl3iva0eJuWfvLKBdLu9wiqF8K0MPx-A,@killanas:matrix.mtololo.com,,"Привет.
1.Подскажи, в крайний раз локер в целом без нариканий ? 
Просто ты сказал что 70-90 проц не полочилось. С вылетом ошибки hedle is invalid.
Меня все не отпускает этот вопрос.
(Про path-ip помню)
2. Отработало ли распространение ?
3. Бедолаги не заплатили ? )) Интересуюсь исходя из того что я (мы) на проценте (ну или мне не беспокоить тебя после каждого билда?)",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 11:45:42,"Hello. 
 1. Check, for the last time the locker as a whole without nicks? 
 You just said that 70-90 percent was not polished. With a Hedle is Invalid error. 
 This question does not let me go. 
 (I remember about Path-IP) 
 2. Has it worked out? 
 3. The poor fellow did not pay? )) I am interested in based on the fact that I (we) are on the percentage (well, or do I not bother you after each build?)",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644000598102,$4JdCEvOYU8JvcQhuo_ktD03xOhFVhRXoKbe-4Q6knz4,@killanas:matrix.mtololo.com,,"Состояние по текущим детектам в целом на лицо в группе.
В целом все понятно, сигнатурки на строки, почистить и завернуть уже понятно как.
Морфер пока ещё в работе, но промежуточный результат как видишь есть.",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 11:49:58,"The condition of the current detectives as a whole on the face in the group. 
 In general, everything is clear, the signatures on the lines, clean and wrap it already clear how. 
 Morfer is still in work, but you can see an intermediate result.",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644002450805,$IPZrbmgj7Sv8g8smsUgakW2lgEckzz1n-VTh8ewz7rQ,@killanas:matrix.mtololo.com,,Но конечно на морфер тоже со временем будут детекты,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 12:20:50,But of course there will also be detectives over time,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644006122381,$OT76gNr0bAK6T2F-nUg23SdATjp-8sTtrvAC-0Yfu-M,@saint:matrix.mtololo.com,,это вопросы?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:22:02,Are these questions?,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644006133948,$1hj5Fc0T3jhEi34l_oQWyRU302LOD2c6NSP9P1UE5GY,@saint:matrix.mtololo.com,,1- 70-90 не полочилось да,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:22:13,1-70-90 was not polished yes,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644006143440,$lPwt99WiRd2syMiAJkwO7H2N73Z5yVXPdeCs8ciXxAs,@saint:matrix.mtololo.com,,2 - на 7-ке не сработало на 10 вроде как да,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:22:23,2 - on 7 -ke did not work at 10 sort of like yes,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644006145511,$uPzGDBe_iYaVZeNIBZxclm9WBj_BWIJgBX8NvL2mKM0,@saint:matrix.mtololo.com,,3 нет,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:22:25,3 no,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007066143,$maKg3k8trn7OysLijIvueUYeKTHfXKC4clFABXFqDUc,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> это вопросы?

То что по пунктом. Да вопросы.

От слова ""состояние"" краткий обзор по состоянию дел.",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$OT76gNr0bAK6T2F-nUg23SdATjp-8sTtrvAC-0Yfu-M?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br />это вопросы?</blockquote></mx-reply><p>То что по пунктом. Да вопросы.</p>
<p>От слова &quot;состояние&quot; краткий обзор по состоянию дел.</p>",$OT76gNr0bAK6T2F-nUg23SdATjp-8sTtrvAC-0Yfu-M,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:37:46,"> <@sain: matrix.mtolololo.com> are these questions? 

 What is by point. Yes questions. 

 From the word ""condition"" a brief review of the state of affairs.",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007121221,$mxiY9hpi3Nyh3APy_51xYTEzIgRoAAzk3vD9qJPjvUg,@saint:matrix.mtololo.com,,принял,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:38:41,Accepted,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007129521,$Z8ZudIayyiQcZvOnSLaxNn3wyY34d9Ahk-RzCXehoEo,@saint:matrix.mtololo.com,,багу то отловили?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:38:49,Did you catch the bug?,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007153688,$wxd_wu37XIsIlRhk45weW8xuUxYDngZScg7xmuKoXQ4,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> багу то отловили?

Handle is invalid ?",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$Z8ZudIayyiQcZvOnSLaxNn3wyY34d9Ahk-RzCXehoEo?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br />багу то отловили?</blockquote></mx-reply>Handle is invalid ?",$Z8ZudIayyiQcZvOnSLaxNn3wyY34d9Ahk-RzCXehoEo,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:39:13,"> <@sain: matrix.mtololo.com> caught a bug? 

 Handle is Invalid?",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007176763,$trNA9te3DxP6HOQt0MvdLrEg83xnEv5nH5DBINZIKT0,@saint:matrix.mtololo.com,,да,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:39:36,Yes,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007178463,$AH49nb7C3686kZjWpCtp08rUmbgpbvIra3Iqv1T7L8o,@killanas:matrix.mtololo.com,,По ней Феликс вроде как тотсгенерил эту ошибку. Но как фиксить не понятно.,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:39:38,"On it, Felix seems to be Totsgenil this mistake. But how to fix it is not clear.",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007203814,$KhwbsdUVWnurWvjHbTipLnMHdQpAhNiNA7rfPVNVPJs,@killanas:matrix.mtololo.com,,Попробую раширитт как то по ней вывод инфы в билдах,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:40:03,I’ll try Rachitt somehow the conclusion of the info in builds,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007325514,$_gwIh0g0xSWOdUWZqdkSQV8vp47OA1sif7vrLW41xmg,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> 3 нет

Из за хренового лока?(",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$uPzGDBe_iYaVZeNIBZxclm9WBj_BWIJgBX8NvL2mKM0?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br />3 нет</blockquote></mx-reply>Из за хренового лока?(",$uPzGDBe_iYaVZeNIBZxclm9WBj_BWIJgBX8NvL2mKM0,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:42:05,"> <@sain: matrix.mtololo.com> 3 no 

 Because of the shitty lok? (",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007529436,$vC2VRvRgMuGopYV4wa--TMSElIE20MR6-kLqVibyLWE,@saint:matrix.mtololo.com,,не знаю,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:45:29,don't know,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007530608,$yWHbyAh7B2eo4gJmhNu742UY2luBb_Omu-qajLf-yto,@saint:matrix.mtololo.com,,молчат,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:45:30,Silent,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007579277,$qKPXbnpBTS4Jd2XgNQvfoSdStH9B1nJ77Xv2X9VBf8M,@killanas:matrix.mtololo.com,,Получилось подешить тестовые кстати ?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:46:19,Did you get tested by the way?,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007588009,$xlAspd4AamOf4zFIrDj5oyynFWEJjLsyFe5PlP7m8hw,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> молчат

Ну ключ был только у тебя и меня.",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$yWHbyAh7B2eo4gJmhNu742UY2luBb_Omu-qajLf-yto?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br />молчат</blockquote></mx-reply>Ну ключ был только у тебя и меня.",$yWHbyAh7B2eo4gJmhNu742UY2luBb_Omu-qajLf-yto,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:46:28,"> <@sain: matrix.mtololo.com> is silent 

 Well, only you and me was the key.",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007606416,$3kaWiefQwMPS9M616cD0xf-IpA4vdvAYGkEahW1bamE,@saint:matrix.mtololo.com,,они 0 байтовые кидают,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:46:46,they throw 0 bytes,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1644007608882,$lJuFXOqTJkyR8B0HFQoc3SARSuzRoiWxpji0Tq8OAEA,@saint:matrix.mtololo.com,,че их дешить,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:46:48,what to get them,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007624830,$emQ7_CNyEnu5AWI0rz7cc-tJbbOtty45f7LZYiHznEs,@killanas:matrix.mtololo.com,,А что за прикол?),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:47:04,What kind of joke?),
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1644007632157,$EjTCUtK_HPB6blxcIy6LXHnTrE4LHb9JLZNIj9Si3BA,@killanas:matrix.mtololo.com,,Зачем кидать файл 0 байт?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04 13:47:12,Why throw a file 0 byte?,
